10_121436681_121436681	1
10_12148275_12148275	1
10_12148291_12148291	1
10_12149925_12149925	1
10_121551135_121551135	1
10_121556344_121556344	1
10_121557138_121557138	1
10_121582548_121582548	1
10_121583332_121583332	1
10_121586162_121586162	1
10_121596372_121596372	1
10_121677562_121677562	1
10_121689865_121689865	1
10_12191890_12191890	1
10_12197774_12197774	1
10_12198961_12198961	1
10_12200084_12200084	1
10_12203037_12203037	1
10_122348862_122348862	1
10_122348892_122348892	1
10_12240700_12240701	1
10_122622329_122622329	1
10_122650314_122650314	1
10_122663629_122663629	1
10_122666385_122666385	1
10_12280468_12280468	1
10_12288310_12288310	1
10_123239422_123239422	1
10_123244886_123244886	1
10_123256164_123256164	1
10_123276934_123276934	1
10_123278201_123278201	1
10_123596226_123596226	1
10_123670554_123670554	1
10_123681927_123681927	1
10_123683847_123683847	1
10_123727322_123727322	1
10_123727349_123727349	1
10_123733550_123733550	1
10_123842280_123842280	1
10_123842835_123842835	1
10_123843207_123843207	1
10_123845978_123845978	1
10_123903203_123903203	1
10_123970431_123970431	1
10_123970722_123970722	1
10_123971166_123971166	1
10_123971194_123971194	1
10_123988869_123988869	1
10_124001505_124001505	1
10_124008192_124008192	1
10_124036393_124036393	1
10_124043384_124043384	1
10_124050610_124050610	1
10_124058638_124058638	1
10_124066678_124066678	1
10_124092013_124092013	1
10_124152870_124152870	1
10_124172610_124172610	1
10_124175469_124175469	1
10_124269673_124269673	1
10_124271496_124271496	1
10_124273761_124273761	1
10_124273903_124273903	1
10_124457356_124457356	1
10_124594363_124594363	1
10_124600769_124600769	1
10_1246018_1246018	1
10_124605290_124605290	1
10_124608912_124608912	1
10_124672475_124672475	1
10_124692048_124692048	1
10_124692106_124692106	1
10_124740042_124740042	1
10_124742240_124742240	1
10_124742793_124742793	1
10_124746477_124746477	1
10_124754121_124754121	1
10_124800917_124800917	1
10_124802676_124802676	1
10_124810592_124810592	1
10_124896770_124896770	1
10_124908054_124908054	1
10_124909213_124909213	1
10_124914417_124914417	1
10_124917261_124917261	1
10_125426521_125426521	1
10_125516817_125516817	1
10_125521519_125521519	1
10_125528146_125528146	1
10_125528149_125528149	1
10_125601843_125601843	1
10_125798134_125798134	1
10_125804236_125804236	1
10_125804291_125804291	1
10_125805597_125805597	1
10_126086565_126086565	1
10_126092469_126092469	1
10_126092522_126092522	1
10_126205751_126205751	1
10_126205757_126205757	1
10_126311818_126311818	1
10_126370181_126370181	1
10_126370307_126370307	1
10_126519925_126519925	1
10_126523520_126523520	1
10_126631473_126631473	1
10_126655237_126655237	1
10_126715554_126715554	1
10_126715590_126715590	1
10_126715770_126715770	1
10_126715793_126715793	1
10_126715911_126715911	1
10_127429596_127429596	1
10_127436393_127436393	1
10_127456234_127456234	1
10_127458998_127458998	1
10_127477557_127477557	1
10_127483550_127483550	1
10_127496072_127496072	1
10_127505075_127505075	1
10_127529409_127529409	1
10_127529818_127529818	1
10_127540850_127540850	1
10_127548245_127548245	1
10_127677092_127677092	1
10_127698028_127698028	1
10_127708255_127708255	1
10_127726814_127726814	1
10_127734680_127734680	1
10_127737891_127737891	1
10_127738231_127738231	1
10_127753550_127753550	1
10_127787027_127787027	1
10_127787067_127787067	1
10_127797193_127797193	1
10_127806593_127806593	1
10_127967472_127967472	1
10_127967477_127967477	1
10_1279778_1279778	1
10_12802999_12802999	1
10_128153375_128153375	1
10_128192585_128192585	1
10_128192670_128192670	1
10_128192683_128192683	1
10_128193379_128193379	1
10_128193596_128193596	1
10_12870831_12870831	1
10_128973581_128973581	1
10_128973811_128973811	1
10_128973815_128973815	1
10_128974428_128974428	1
10_128974513_128974513	1
10_129350746_129350746	1
10_129350782_129350782	1
10_129536893_129536893	1
10_129676692_129676692	1
10_129681971_129681971	1
10_129682013_129682013	1
10_129867964_129867964	1
10_129868520_129868520	1
10_129868550_129868550	1
10_129902011_129902011	1
10_129902523_129902523	1
10_129902653_129902653	1
10_129903621_129903621	1
10_129905125_129905126	1
10_129905210_129905210	1
10_129905324_129905324	1
10_129905771_129905771	1
10_129905995_129905995	1
10_129907479_129907479	1
10_129907546_129907546	1
10_129908751_129908751	1
10_129913161_129913161	1
10_129913862_129913862	1
10_1313176_1313176	1
10_131334470_131334470	1
10_131506196_131506196	1
10_131506308_131506308	1
10_131557427_131557427	1
10_131557562_131557562	1
10_131565242_131565242	1
10_13158294_13158294	1
10_131639181_131639181	1
10_131639199_131639199	1
10_131666195_131666195	1
10_131676021_131676021	1
10_13167940_13167940	1
10_131761650_131761650	1
10_131964807_131964807	1
10_13206170_13206170	1
10_13228265_13228265	1
10_13228312_13228312	1
10_13240660_13240660	1
10_13264180_13264180	1
10_13323083_13323083	1
10_13330432_13330432	1
10_13375877_13375877	1
10_133761301_133761301	1
10_133769223_133769223	1
10_134014468_134014468	1
10_134015525_134015525	1
10_134022517_134022517	1
10_134022524_134022524	1
10_134036221_134036221	1
10_134121060_134121060	1
10_134218868_134218868	1
10_134219046_134219046	1
10_134219049_134219049	1
10_134219193_134219193	1
10_134261247_134261247	1
10_134421479_134421479	1
10_134523908_134523908	1
10_134598436_134598436	1
10_134598588_134598588	1
10_134598643_134598643	1
10_134598655_134598655	1
10_134598825_134598825	1
10_134622030_134622030	1
10_134626359_134626359	1
10_134628060_134628060	1
10_134628336_134628336	1
10_134648935_134648935	1
10_134660565_134660565	1
10_134660733_134660733	1
10_134664665_134664665	1
10_134664793_134664793	1
10_134671106_134671106	1
10_134751143_134751143	1
10_134755139_134755139	1
10_134912282_134912282	1
10_134943021_134943021	1
10_134997368_134997368	1
10_134999701_134999701	1
10_134999759_134999759	1
10_135011807_135011807	1
10_135020667_135020667	1
10_135026321_135026321	1
10_135027238_135027238	1
10_135027453_135027453	1
10_135032430_135032430	1
10_135038293_135038293	1
10_135038328_135038328	1
10_135053221_135053221	1
10_135076589_135076589	1
10_135083996_135083996	1
10_135084006_135084007	1
10_135085279_135085279	1
10_135096593_135096593	1
10_135098943_135098943	1
10_135099088_135099088	1
10_135107159_135107159	1
10_135113103_135113103	1
10_135113637_135113637	1
10_135125302_135125302	1
10_135176384_135176384	1
10_135193897_135193897	1
10_135193920_135193920	1
10_135193974_135193974	1
10_135197678_135197678	1
10_135203088_135203088	1
10_135203152_135203152	1
10_135233570_135233570	1
10_135340946_135340946	1
10_135352334_135352334	1
10_135369199_135369199	1
10_135372781_135372781	1
10_135372822_135372822	1
10_13542072_13542072	1
10_13698926_13698926	1
10_13699389_13699389	1
10_13702480_13702480	1
10_13708147_13708147	1
10_13743524_13743524	1
10_13749074_13749074	1
10_1405234_1405234	1
10_14816373_14816373	1
10_14867561_14867561	1
10_14890669_14890670	1
10_14894478_14894478	1
10_14896088_14896088	1
10_14912659_14912659	1
10_14938849_14938849	1
10_14939534_14939534	1
10_14950473_14950473	1
10_14950992_14950992	1
10_14968854_14968854	1
10_15091816_15091816	1
10_15107757_15107757	1
10_15172232_15172232	1
10_15255460_15255460	1
10_15256331_15256331	1
10_15296859_15296859	1
10_15600083_15600083	1
10_15600178_15600178	1
10_15634301_15634301	1
10_15647743_15647743	1
10_15720803_15720803	1
10_15726019_15726019	1
10_15761784_15761784	1
10_15821021_15821021	1
10_15828568_15828568	1
10_15885242_15885242	1
10_16526531_16526531	1
10_16526797_16526797	1
10_16562662_16562662	1
10_16737040_16737040	1
10_16737164_16737169	1
10_16737166_16737175	1
10_16824105_16824107	1
10_16943311_16943311	1
10_16943366_16943366	1
10_17083115_17083115	1
10_17110126_17110126	1
10_17110138_17110138	1
10_17113871_17113871	1
10_17130272_17130272	1
10_17147437_17147437	1
10_17147548_17147548	1
10_17157647_17157647	1
10_17171799_17171799	1
10_17191073_17191073	1
10_17195546_17195546	1
10_17195631_17195631	1
10_17275574_17275574	1
10_17278308_17278308	1
10_17362877_17362877	1
10_17362944_17362944	1
10_17363105_17363105	1
10_17363139_17363139	1
10_17369026_17369026	1
10_17432583_17432583	1
10_17641436_17641436	1
10_17735310_17735310	1
10_17750939_17750939	1
10_1779298_1779298	1
10_18250479_18250479	1
10_18266832_18266832	1
10_18266914_18266914	1
10_18270340_18270340	1
10_18276580_18276580	1
10_18280065_18280070	1
10_18280148_18280148	1
10_18789810_18789810	1
10_18803141_18803141	1
10_18807926_18807926	1
10_18828426_18828426	1
10_18931415_18931415	1
10_18962990_18962990	1
10_18964179_18964179	1
10_20335970_20335970	1
10_20432301_20432301	1
10_20465977_20465977	1
10_20500603_20500603	1
10_21076217_21076217	1
10_21101810_21101810	1
10_21108346_21108346	1
10_21115400_21115400	1
10_21117562_21117562	1
10_21134209_21134209	1
10_21134236_21134236	1
10_21148648_21148648	1
10_21415042_21415042	1
10_21462750_21462750	1
10_21784678_21784678	1
10_21823595_21823595	1
10_21823693_21823693	1
10_21823695_21823695	1
10_21823697_21823697	1
10_21823703_21823703	1
10_21823707_21823707	1
10_21901327_21901327	1
10_21962423_21962423	1
10_21962496_21962496	1
10_22016806_22016806	1
10_22029110_22029110	1
10_22207779_22207779	1
10_22607063_22607063	1
10_22607893_22607893	1
10_22618232_22618232	1
10_22618256_22618256	1
10_22653764_22653764	1
10_22657457_22657457	1
10_22680703_22680703	1
10_22680733_22680733	1
10_22680763_22680763	1
10_22680799_22680799	1
10_22830968_22830968	1
10_23244844_23244844	1
10_23250814_23250814	1
10_23287060_23287060	1
10_23319663_23319663	1
10_23393156_23393156	1
10_24508621_24508621	1
10_24669938_24669938	1
10_24669996_24669996	1
10_24669997_24669997	1
10_24727368_24727368	1
10_24727376_24727376	1
10_24762301_24762301	1
10_24762458_24762458	1
10_24802299_24802299	1
10_24810766_24810766	1
10_24810829_24810829	1
10_24816984_24816984	1
10_24822017_24822017	1
10_24831979_24831979	1
10_24832041_24832041	1
10_24832985_24832985	1
10_24832987_24832987	1
10_24880978_24880978	1
10_24889581_24889581	1
10_24923966_24923966	1
10_25144285_25144285	1
10_25145898_25145898	1
10_25284634_25284634	1
10_25284762_25284762	1
10_25313200_25313200	1
10_25313379_25313379	1
10_25464761_25464761	1
10_25701304_25701304	1
10_25877983_25877983	1
10_25878087_25878087	1
10_25885707_25885707	1
10_25886793_25886793	1
10_25887026_25887026	1
10_25887383_25887383	1
10_25887528_25887528	1
10_25887673_25887673	1
10_25887907_25887907	1
10_26241225_26241225	1
10_26243774_26243774	1
10_26357835_26357835	1
10_26377290_26377290	1
10_26414508_26414508	1
10_26414546_26414546	1
10_26417375_26417375	1
10_26432554_26432554	1
10_26436541_26436541	1
10_26446288_26446288	1
10_26455097_26455097	1
10_26463222_26463222	1
10_26558120_26558120	1
10_26559670_26559670	1
10_26575258_26575258	1
10_26575426_26575426	1
10_26581476_26581476	1
10_267099_267099	1
10_26785232_26785232	1
10_26789835_26789835	1
10_26800645_26800645	1
10_26825032_26825032	1
10_26830593_26830593	1
10_26855924_26855924	1
10_27031523_27031523	1
10_27037622_27037622	1
10_27040514_27040514	1
10_27047969_27047969	1
10_27301840_27301840	1
10_27313389_27313389	1
10_27323766_27323766	1
10_27356185_27356185	1
10_27389184_27389184	1
10_27434377_27434377	1
10_27437915_27437915	1
10_27456129_27456129	1
10_27458908_27458908	1
10_27459496_27459496	1
10_27500027_27500027	1
10_27507086_27507086	1
10_27524104_27524104	1
10_27687295_27687295	1
10_27692107_27692107	1
10_27700709_27700709	1
10_27700857_27700857	1
10_27821456_27821456	1
10_27822776_27822776	1
10_28024203_28024203	1
10_28030417_28030417	1
10_28101535_28101535	1
10_28151532_28151532	1
10_28196625_28196625	1
10_28225615_28225615	1
10_28409221_28409221	1
10_28438917_28438917	1
10_28491051_28491051	1
10_28822498_28822498	1
10_28897167_28897167	1
10_28900662_28900662	1
10_28900861_28900861	1
10_28903558_28903558	1
10_28905082_28905082	1
10_294303_294303	1
10_29747536_29747536	1
10_29752460_29752460	1
10_29762807_29762807	1
10_29762863_29762863	1
10_29812668_29812668	1
10_29812894_29812894	1
10_29812899_29812899	1
10_29818782_29818782	1
10_29839709_29839709	1
10_29839969_29839969	1
10_29843990_29843990	1
10_30315418_30315418	1
10_30315477_30315477	1
10_30315686_30315686	1
10_30316157_30316157	1
10_30316757_30316757	1
10_30317218_30317218	1
10_30317936_30317936	1
10_30318338_30318338	1
10_30602585_30602585	1
10_30602603_30602603	1
10_30611435_30611435	1
10_30629374_30629374	1
10_30748203_30748203	1
10_30748217_30748217	1
10_30749589_30749589	1
10_30749686_30749686	1
10_31134168_31134168	1
10_31137842_31137842	1
10_31138505_31138505	1
10_31138658_31138658	1
10_31138892_31138892	1
10_31139027_31139027	1
10_3124612_3124612	1
10_3149480_3149480	1
10_3150902_3150902	1
10_3155531_3155531	1
10_3158994_3158994	1
10_3160998_3160998	1
10_3161005_3161005	1
10_3174646_3174647	1
10_31809182_31809182	1
10_31809187_31809187	1
10_31809237_31809237	1
10_31813065_31813066	1
10_31815665_31815665	1
10_31815782_31815782	1
10_32097590_32097590	1
10_32103234_32103234	1
10_32115310_32115310	1
10_32143038_32143038	1
10_32150571_32150571	1
10_32197741_32197741	1
10_32306194_32306194	1
10_32306213_32306213	1
10_32306294_32306294	1
10_32309949_32309949	1
10_32317404_32317404	1
10_32322911_32322911	1
10_32323708_32323708	1
10_32560772_32560772	1
10_32573791_32573791	1
10_32594733_32594733	1
10_32832273_32832273	1
10_32856694_32856694	1
10_32978045_32978045	1
10_33015675_33015675	1
10_33017900_33017903	1
10_33469285_33469285	1
10_33510614_33510614	1
10_33623239_33623239	1
10_34400280_34400280	1
10_34408585_34408585	1
10_34666952_34666952	1
10_34671460_34671460	1
10_34688240_34688240	1
10_34688352_34688352	1
10_35333499_35333499	1
10_35456726_35456726	1
10_35495831_35495831	1
10_35495926_35495926	1
10_35496006_35496006	1
10_35772322_35772322	1
10_38120800_38120800	1
10_38120864_38120864	1
10_38121263_38121263	1
10_38121855_38121855	1
10_38121901_38121901	1
10_38121987_38121987	1
10_38126897_38126897	1
10_3822438_3822438	1
10_38241593_38241593	1
10_391021_391021	1
10_415453_415453	1
10_430526_430526	1
10_43292320_43292320	1
10_43292339_43292339	1
10_43292406_43292406	1
10_43293904_43293904	1
10_43596063_43596063	1
10_43596069_43596069	1
10_43600616_43600616	1
10_43606939_43606939	1
10_43612131_43612131	1
10_43612143_43612143	1
10_43619149_43619149	1
10_43619256_43619256	1
10_43650770_43650770	1
10_43651024_43651024	1
10_43701440_43701440	1
10_43701454_43701454	1
10_43869195_43869195	1
10_43869233_43869233	1
10_43870034_43870034	1
10_43882864_43882864	1
10_43883151_43883151	1
10_44052549_44052549	1
10_44052551_44052551	1
10_44052553_44052553	1
10_44052586_44052586	1
10_44052805_44052805	1
10_44053382_44053382	1
10_44111937_44111937	1
10_44112074_44112074	1
10_44112155_44112155	1
10_44112157_44112157	1
10_44112160_44112160	1
10_44112163_44112163	1
10_44112168_44112168	1
10_44112174_44112174	1
10_44112187_44112187	1
10_44112206_44112206	1
10_445162_445162	1
10_44871405_44871405	1
10_44876367_44876367	1
10_45427497_45427497	1
10_45473371_45473371	1
10_45480383_45480383	1
10_45496271_45496271	1
10_45498896_45498896	1
10_45499106_45499106	1
10_45499178_45499178	1
10_45499292_45499293	1
10_45798855_45798855	1
10_45798907_45798907	1
10_45799015_45799015	1
10_45907628_45907628	1
10_459956_459956	1
10_460020_460020	1
10_46120051_46120051	1
